12.0081288745, 9.44297387085
11.9758286933, 9.70705567272
12.17068949, 9.88983045861
12.3422234752, 9.37344154132
11.9076397935, 9.87427879184
12.2416633665, 9.52820018696
11.5506491508, 10.7162734485
12.2987748713, 9.70921046535
12.1340490835, 9.6610233225
12.272327016, 9.56579492593
12.6199058609, 9.48341602553
12.275525122, 9.36458576195
12.0388614582, 9.63118700566
12.1458834821, 9.31954416721
12.3583868774, 9.81015494992
12.1626554604, 9.6999731089
12.4213927492, 9.67587275588
12.3347285231, 9.6060966218
12.2552290447, 9.75172522998
11.3189540184, 10.6544086831
11.8377531595, 9.95891548493
12.0552018574, 9.80809410313
12.0639820616, 9.88756103843
12.3887404688, 9.96418489722
12.0345791918, 9.81175404192
12.2346718268, 9.51635729117
12.208380659, 9.68611387374
12.5670202893, 9.56300551626
12.3690851184, 9.70152319736
12.0334515056, 10.1471213198
12.2801003236, 9.90912845923
12.0739667853, 9.45125448876
12.2513576872, 9.9293543443
12.3425022279, 9.65214784483
12.1583901432, 9.56822561377
12.4682192336, 9.80091942746
12.3624841941, 9.54069861202
12.2804625579, 9.81089199575
12.1034920354, 9.09243876158
12.3553569129, 9.82259376955
12.1817773158, 9.92745667906
12.4559262028, 9.68488217072
12.21703926, 9.54729513872
11.8871761528, 9.78769846575
12.2520775399, 9.37974183166
12.117208012, 10.0598325181
12.3790926197, 9.78824659894
12.018647491, 10.0392816167
11.8698468726, 9.7218403758
12.2094015284, 9.88721540036
12.2003419578, 9.90113686851
12.0416053483, 10.2875501237
12.4789124837, 9.63235060685
11.9273470865, 9.84569944051
12.3329439334, 9.71693556889
12.9144209936, 9.93539403262
11.9120616735, 9.84908704579
12.3031516274, 9.84487585602
12.736693748, 9.8550379522
12.44559529, 9.71399738503
12.3924206188, 9.85926571746
11.6961563353, 9.44965297324
11.8974163219, 9.03459698532
12.1526054356, 9.695367245
12.5928224463, 9.80727581123
12.3641081885, 9.44071133724
12.1712446947, 9.54765520461
12.3024818931, 9.81560356165
12.2390619675, 9.67338488757
12.4800303321, 9.63815298203
12.1153187474, 9.54524284296
