11.187672105393,10.2817146221771,2
11.4513662525854,10.2456626125388,2
9.95951582662474,10.5431069948503,3
10.7884818362413,9.84510037465658,2
11.7454433301487,9.28747693503915,1
11.4829018765369,10.4445166860088,2
12.0992005467147,9.19160161585827,1
11.1908368282761,10.3475791905317,2
11.7967645070256,9.48251942035984,1
10.3145375537338,11.1517474818225,3
11.0508828672927,9.98210743022215,2
12.2835819718187,9.29718697303213,1
9.48969161143352,10.455696234466,3
11.4103390395719,10.5684759365544,2
9.46298748739289,10.6737655437007,3
11.727306919565,9.46623675993125,1
12.2760149981553,9.34558319361816,1
9.71511673270993,10.6262416681015,3
11.3451393305761,9.44263145887796,1
11.1268939465851,10.3013601967225,2
11.9690076001571,9.02921817528519,1
11.0805699855491,10.3288375121436,2
11.5322273626127,10.4282823305667,2
11.1634289010195,10.44269088299,2
11.3567501150851,10.4381461872862,2
9.82062111383578,10.7379144963142,3
11.0024314739926,9.71299156467187,2
9.736404475402,10.5112917138685,3
11.3831723201854,9.98715274459828,2
