11.3437880306005,8.70801589175747,1
9.36176995821907,11.5893027708099,3
9.19237976394263,11.6669484690319,3
11.6001408974775,9.29186811110797,1
10.8684513055591,10.5742843659078,3
11.8282892862574,9.0394145045364,1
11.2801940265171,10.8213946575994,3
8.60413637720562,11.4029605702007,3
9.04760033513001,11.3552494857024,3
10.9458083959044,10.6978912479694,3
11.2061678512537,10.5712204560233,3
9.18923304213584,11.6349892738586,3
11.136592217668,10.7125014308278,3
11.6354721497138,9.26604296851177,1
11.7102740495122,8.8517258240059,1
8.75504323637398,11.338539650255,3
9.45006660459306,11.990931015369,3
11.1719534433343,11.0621169206726,3
11.9015442380145,9.1006660346202,1
9.33265344031189,11.6541535279418,3
9.04535741615531,11.3353097398712,3
11.9166827990834,9.39420720675422,1
10.8866324067651,10.5588545391414,3
9.0718583057719,11.1741369077258,3
10.8399559592872,10.5200715642893,3
11.104100584529,10.6167435447675,3
9.03894195535322,11.6257404207939,3
11.3030323908153,10.7738040876328,3
11.4456737704607,9.39609673592959,1
10.9979210671069,10.5087004971866,3
10.9339616136653,11.0835682989797,3
11.6466791508097,9.1900617462761,1
9.89437264096146,12.4745068103333,3
11.8286685616636,9.24340262814193,1
11.2163286861793,10.7176604990516,3
11.9912360098653,9.27983670601336,1
11.0747275384673,10.6611807130291,3
12.3469245871193,9.32065940080052,1
10.663155874611,10.4901325477644,3
10.5063792445163,10.8213946575994,3
12.0577624691743,8.81565467424346,1
11.1288558168118,10.8184607027707,3
11.0840166977232,10.7821122018454,3
9.08027764223881,11.414824710999,3
11.0208708648411,10.7083790393144,3
11.1610431749036,10.9659564257283,3
9.39942683885003,11.54098889582,3
9.50735446431972,11.5766757507551,3
11.0447641902121,10.9684500372031,3
9.19885012130058,11.5010195308494,3
11.0625090509513,11.0104683115754,3
9.02028324804641,11.1474650203863,3
11.7274365489333,9.15238852041679,1
11.6729429340078,11.1606282652251,3
10.6776934476128,10.220489783521,3
11.3549457305643,10.8489631887501,3
11.4801332592072,11.0052196705017,3
9.12944008966976,11.5331436449185,3
11.8402734055862,9.02958544297995,1
9.39670554420585,11.4714854892988,3
