12.5804407358903,13.1643694389781,2
12.534382803107,11.0250221645767,1
13.2926567769286,12.1010145390731,1
10.9864235567837,13.5132390985379,3
12.4084332976867,12.9603122735276,2
12.3788986906207,13.046008253993,2
13.218568536702,11.7110000865317,1
12.2644208960574,12.8792593558551,2
11.2532900597191,13.6761762557181,3
12.458977652389,13.1265707018534,2
11.2154324187321,13.655668610716,3
12.6455053199013,13.1910774484242,2
13.2101471268895,11.9047906156555,1
12.4654100861357,13.0344914804096,2
12.2832216024687,12.9528649436637,2
11.336732853644,13.6526324097759,3
12.5383527475474,13.2044003966645,2
11.1845788817225,13.6657672847466,3
12.546666665044,13.0091536120451,2
13.0380181771873,11.7181979803681,1
12.2642076132491,12.9664510339727,2
12.5058510579703,13.0402878139812,2
12.3628690165407,12.8788718243537,2
13.0894864440599,11.7163437339811,1
11.4710453494832,13.6312064890948,3
12.5498000456694,13.0653007370423,2
13.1148173775923,11.9404718403707,1
12.3590466296692,12.9256117002332,2
12.4676605009235,13.1172192939314,2
12.3480112323628,12.9744791416123,2
12.5448533442784,12.8988144238921,2
12.9288765973358,11.6563487653566,1
11.3596814127022,13.6114480491001,3
12.549997071469,13.1365993364671,2
11.3884404810024,13.8370090006848,3
12.5664091934266,13.1715383124255,2
12.3178929687173,13.074069560884,2
12.6231822691957,13.1127811204803,2
13.1592976570031,11.823507305885,1
11.1559696586739,13.5787622371317,3
12.91018731511,11.5246466661757,1
12.6367971014067,13.1054279715616,2
12.587503301488,13.3250636622532,2
13.0651208601084,11.93906833404,1
13.2619416567853,11.826155708243,1
12.6039365907604,13.1495695276324,2
12.6388288285072,13.3512571167031,2
12.578474829791,13.0778714378497,2
12.4112182642674,13.0302326349445,2
11.3201093633745,13.6404275618982,3
11.3027466048276,13.4855095639508,3
12.6442845086238,13.13821784311,2
13.1261200514673,11.7907397237073,1
12.4397373449403,13.1073460076142,2
11.4477299927924,13.8047226095322,3
12.6274879469839,13.0796040835545,2
12.7811042770969,11.4314019484915,1
12.8977664477854,11.4538982160645,1
12.552210341548,13.0701582899245,2
11.6511440779564,13.7407669464065,3
12.2598231264894,12.859310327979,2
13.3536025035325,11.8011366333486,1
12.4875382297839,13.0571912878768,2
13.0846406746681,11.5580936315946,1
12.3931450625327,13.079924691147,2
12.692662113821,13.1894903621651,2
11.5448713460422,13.8119317174799,3
13.1232688424096,11.9272947105259,1
11.2343922806057,13.6537981394552,3
12.4191704270617,12.9996154383277,2
12.2995872743919,12.9519624221501,2
11.8040728708956,13.7968832237342,3
12.6750180474008,13.1483107236796,2
13.5057986966192,12.2360125633694,1
12.4625365797066,12.9333506877706,2
12.445048026481,13.1886529678969,2
11.4488260520839,13.687180413382,3
12.4570898168585,12.9562003479929,2
11.3075697299209,13.7618197081124,3
12.4280009768174,13.0600249753677,2
13.1459911517095,11.6325487207566,1
11.2253643852993,13.710435742595,3
12.2702282130405,12.8628388134633,2
12.4937408744117,12.9091264710001,2
12.3433365647264,12.8740721362854,2
13.2761005445647,11.9686736099474,1
13.0757717941319,11.7675734765824,1
13.0995538359741,11.6540353151648,1
11.2463774280589,13.6337203075658,3
12.4900858548391,13.1283196647426,2
